Title,Authors,Journal,Year,nSamples,nPositive,Prevalence,HostFamily,HostGenus,Hosts,nSpecies,VirusGenus,VirusSubgenus,VirusStrain,DetectionType,StudyType,DetectionMethod,DetectionMethodSpecific,PCRMethod,GeneTarget,GeneTargetDetailed,Tissue,Sample,Country,State,SamplingSite,Latitude,Longitude,nSamplingTrips,YearDiscrete,MonthsDiscrete,StartYear,StartMonth,EndYear,EndMonth,Summer,Fall,Winter,Spring,TerminalSampling
surveillance of bat coronaviruses in kenya identifies relatives of human coronaviruses nl63 and 229e and their recombination history,Tao et al.,J Virol,2017,69,0,0,Emballonuridae,Coleura,Coleura afra,1,genus not specified,NA,NA,pooled,cross-sectional,PCR,RT-PCR,single,RdRp,RdRp,pooled swabs/samples,swab,Kenya,NA,13,NA,NA,NA,NA,NA,2007,NA,2010,NA,1,1,1,1,No
surveillance of bat coronaviruses in kenya identifies relatives of human coronaviruses nl63 and 229e and their recombination history,Tao et al.,J Virol,2017,16,0,0,Emballonuridae,Coleura,Coleura afra,1,genus not specified,NA,NA,pooled,cross-sectional,PCR,RT-PCR,single,RdRp,RdRp,pooled swabs/samples,swab,Kenya,NA,26,NA,NA,NA,NA,NA,2007,NA,2010,NA,1,1,1,1,No
surveillance of bat coronaviruses in kenya identifies relatives of human coronaviruses nl63 and 229e and their recombination history,Tao et al.,J Virol,2017,141,28,0.198582,Pteropodidae,Eidolon,Eidolon helvum,1,betacoronavirus,NA,NA,pooled,cross-sectional,PCR,RT-PCR,single,RdRp,RdRp,pooled swabs/samples,swab,Kenya,NA,4,NA,NA,NA,NA,NA,2007,NA,2010,NA,1,1,1,1,No
surveillance of bat coronaviruses in kenya identifies relatives of human coronaviruses nl63 and 229e and their recombination history,Tao et al.,J Virol,2017,30,10,0.333333,Pteropodidae,Eidolon,Eidolon helvum,1,betacoronavirus,NA,NA,pooled,cross-sectional,PCR,RT-PCR,single,RdRp,RdRp,pooled swabs/samples,swab,Kenya,NA,18,NA,NA,NA,NA,NA,2007,NA,2010,NA,1,1,1,1,No
surveillance of bat coronaviruses in kenya identifies relatives of human coronaviruses nl63 and 229e and their recombination history,Tao et al.,J Virol,2017,7,0,0,Pteropodidae,Eidolon,Eidolon helvum,1,genus not specified,NA,NA,pooled,cross-sectional,PCR,RT-PCR,single,RdRp,RdRp,pooled swabs/samples,swab,Kenya,NA,21,NA,NA,NA,NA,NA,2007,NA,2010,NA,1,1,1,1,No
surveillance of bat coronaviruses in kenya identifies relatives of human coronaviruses nl63 and 229e and their recombination history,Tao et al.,J Virol,2017,3,0,0,Pteropodidae,Eidolon,Eidolon helvum,1,genus not specified,NA,NA,pooled,cross-sectional,PCR,RT-PCR,single,RdRp,RdRp,pooled swabs/samples,swab,Kenya,NA,44,NA,NA,NA,NA,NA,2007,NA,2010,NA,1,1,1,1,No
surveillance of bat coronaviruses in kenya identifies relatives of human coronaviruses nl63 and 229e and their recombination history,Tao et al.,J Virol,2017,9,3,0.333333,Pteropodidae,Epomophorus,Epomophorus labiatus,1,betacoronavirus,NA,NA,pooled,cross-sectional,PCR,RT-PCR,single,RdRp,RdRp,pooled swabs/samples,swab,Kenya,NA,18,NA,NA,NA,NA,NA,2007,NA,2010,NA,1,1,1,1,No
surveillance of bat coronaviruses in kenya identifies relatives of human coronaviruses nl63 and 229e and their recombination history,Tao et al.,J Virol,2017,17,6,0.352941,Pteropodidae,Epomophorus,Epomophorus labiatus,1,betacoronavirus,NA,NA,pooled,cross-sectional,PCR,RT-PCR,single,RdRp,RdRp,pooled swabs/samples,swab,Kenya,NA,27,NA,NA,NA,NA,NA,2007,NA,2010,NA,1,1,1,1,No
surveillance of bat coronaviruses in kenya identifies relatives of human coronaviruses nl63 and 229e and their recombination history,Tao et al.,J Virol,2017,8,0,0,Pteropodidae,Epomophorus,Epomophorus labiatus,1,genus not specified,NA,NA,pooled,cross-sectional,PCR,RT-PCR,single,RdRp,RdRp,pooled swabs/samples,swab,Kenya,NA,38,NA,NA,NA,NA,NA,2007,NA,2010,NA,1,1,1,1,No
surveillance of bat coronaviruses in kenya identifies relatives of human coronaviruses nl63 and 229e and their recombination history,Tao et al.,J Virol,2017,1,1,1,Pteropodidae,Epomophorus,Epomophorus labiatus,1,betacoronavirus,NA,NA,pooled,cross-sectional,PCR,RT-PCR,single,RdRp,RdRp,pooled swabs/samples,swab,Kenya,NA,NA,NA,NA,NA,NA,NA,2007,NA,2010,NA,1,1,1,1,No
surveillance of bat coronaviruses in kenya identifies relatives of human coronaviruses nl63 and 229e and their recombination history,Tao et al.,J Virol,2017,11,0,0,Pteropodidae,Epomophorus,Epomophorus wahlbergi,1,genus not specified,NA,NA,pooled,cross-sectional,PCR,RT-PCR,single,RdRp,RdRp,pooled swabs/samples,swab,Kenya,NA,22,NA,NA,NA,NA,NA,2007,NA,2010,NA,1,1,1,1,No
surveillance of bat coronaviruses in kenya identifies relatives of human coronaviruses nl63 and 229e and their recombination history,Tao et al.,J Virol,2017,16,1,0.0625,Pteropodidae,Epomophorus,Epomophorus wahlbergi,1,betacoronavirus,NA,NA,pooled,cross-sectional,PCR,RT-PCR,single,RdRp,RdRp,pooled swabs/samples,swab,Kenya,NA,23,NA,NA,NA,NA,NA,2007,NA,2010,NA,1,1,1,1,No
surveillance of bat coronaviruses in kenya identifies relatives of human coronaviruses nl63 and 229e and their recombination history,Tao et al.,J Virol,2017,5,1,0.2,Pteropodidae,Epomophorus,Epomophorus wahlbergi,1,betacoronavirus,NA,NA,pooled,cross-sectional,PCR,RT-PCR,single,RdRp,RdRp,pooled swabs/samples,swab,Kenya,NA,35,NA,NA,NA,NA,NA,2007,NA,2010,NA,1,1,1,1,No
surveillance of bat coronaviruses in kenya identifies relatives of human coronaviruses nl63 and 229e and their recombination history,Tao et al.,J Virol,2017,3,1,0.333333,Pteropodidae,Epomophorus,Epomophorus wahlbergi,1,betacoronavirus,NA,NA,pooled,cross-sectional,PCR,RT-PCR,single,RdRp,RdRp,pooled swabs/samples,swab,Kenya,NA,41,NA,NA,NA,NA,NA,2007,NA,2010,NA,1,1,1,1,No
surveillance of bat coronaviruses in kenya identifies relatives of human coronaviruses nl63 and 229e and their recombination history,Tao et al.,J Virol,2017,28,1,0.035714,Pteropodidae,Epomophorus,Epomophorus wahlbergi,1,betacoronavirus,NA,NA,pooled,cross-sectional,PCR,RT-PCR,single,RdRp,RdRp,pooled swabs/samples,swab,Kenya,NA,44,NA,NA,NA,NA,NA,2007,NA,2010,NA,1,1,1,1,No
surveillance of bat coronaviruses in kenya identifies relatives of human coronaviruses nl63 and 229e and their recombination history,Tao et al.,J Virol,2017,98,1,0.010204,Hipposideridae,Hipposideros,Hipposideros vittatus,1,alphacoronavirus,NA,NA,pooled,cross-sectional,PCR,RT-PCR,single,RdRp,RdRp,pooled swabs/samples,swab,Kenya,NA,13,NA,NA,NA,NA,NA,2007,NA,2010,NA,1,1,1,1,No
surveillance of bat coronaviruses in kenya identifies relatives of human coronaviruses nl63 and 229e and their recombination history,Tao et al.,J Virol,2017,25,0,0,Hipposideridae,Hipposideros,Hipposideros vittatus,1,genus not specified,NA,NA,pooled,cross-sectional,PCR,RT-PCR,single,RdRp,RdRp,pooled swabs/samples,swab,Kenya,NA,14,NA,NA,NA,NA,NA,2007,NA,2010,NA,1,1,1,1,No
surveillance of bat coronaviruses in kenya identifies relatives of human coronaviruses nl63 and 229e and their recombination history,Tao et al.,J Virol,2017,3,0,0,Hipposideridae,Hipposideros,NA,NA,genus not specified,NA,NA,pooled,cross-sectional,PCR,RT-PCR,single,RdRp,RdRp,pooled swabs/samples,swab,Kenya,NA,5,NA,NA,NA,NA,NA,2007,NA,2010,NA,1,1,1,1,No
surveillance of bat coronaviruses in kenya identifies relatives of human coronaviruses nl63 and 229e and their recombination history,Tao et al.,J Virol,2017,57,15,0.263158,Hipposideridae,Hipposideros,NA,NA,alphacoronavirus,NA,NA,pooled,cross-sectional,PCR,RT-PCR,single,RdRp,RdRp,pooled swabs/samples,swab,Kenya,NA,22,NA,NA,NA,NA,NA,2007,NA,2010,NA,1,1,1,1,No
surveillance of bat coronaviruses in kenya identifies relatives of human coronaviruses nl63 and 229e and their recombination history,Tao et al.,J Virol,2017,7,0,0,Hipposideridae,Hipposideros,NA,NA,genus not specified,NA,NA,pooled,cross-sectional,PCR,RT-PCR,single,RdRp,RdRp,pooled swabs/samples,swab,Kenya,NA,26,NA,NA,NA,NA,NA,2007,NA,2010,NA,1,1,1,1,No
surveillance of bat coronaviruses in kenya identifies relatives of human coronaviruses nl63 and 229e and their recombination history,Tao et al.,J Virol,2017,1,1,1,Hipposideridae,Hipposideros,NA,NA,alphacoronavirus,NA,NA,pooled,cross-sectional,PCR,RT-PCR,single,RdRp,RdRp,pooled swabs/samples,swab,Kenya,NA,NA,NA,NA,NA,NA,NA,2007,NA,2010,NA,1,1,1,1,No
surveillance of bat coronaviruses in kenya identifies relatives of human coronaviruses nl63 and 229e and their recombination history,Tao et al.,J Virol,2017,9,0,0,Pteropodidae,Myonycteris,Myonycteris angolensis,1,genus not specified,NA,NA,pooled,cross-sectional,PCR,RT-PCR,single,RdRp,RdRp,pooled swabs/samples,swab,Kenya,NA,5,NA,NA,NA,NA,NA,2007,NA,2010,NA,1,1,1,1,No
surveillance of bat coronaviruses in kenya identifies relatives of human coronaviruses nl63 and 229e and their recombination history,Tao et al.,J Virol,2017,1,0,0,Miniopteridae,Miniopterus,Miniopterus inflatus,1,genus not specified,NA,NA,pooled,cross-sectional,PCR,RT-PCR,single,RdRp,RdRp,pooled swabs/samples,swab,Kenya,NA,10,NA,NA,NA,NA,NA,2007,NA,2010,NA,1,1,1,1,No
surveillance of bat coronaviruses in kenya identifies relatives of human coronaviruses nl63 and 229e and their recombination history,Tao et al.,J Virol,2017,2,1,0.5,Miniopteridae,Miniopterus,Miniopterus inflatus,1,alphacoronavirus,NA,NA,pooled,cross-sectional,PCR,RT-PCR,single,RdRp,RdRp,pooled swabs/samples,swab,Kenya,NA,5,NA,NA,NA,NA,NA,2007,NA,2010,NA,1,1,1,1,No
surveillance of bat coronaviruses in kenya identifies relatives of human coronaviruses nl63 and 229e and their recombination history,Tao et al.,J Virol,2017,262,63,0.240458,Miniopteridae,Miniopterus,Miniopterus minor,1,alphacoronavirus,NA,NA,pooled,cross-sectional,PCR,RT-PCR,single,RdRp,RdRp,pooled swabs/samples,swab,Kenya,NA,13,NA,NA,NA,NA,NA,2007,NA,2010,NA,1,1,1,1,No
surveillance of bat coronaviruses in kenya identifies relatives of human coronaviruses nl63 and 229e and their recombination history,Tao et al.,J Virol,2017,29,2,0.068966,Miniopteridae,Miniopterus,Miniopterus minor,1,alphacoronavirus,NA,NA,pooled,cross-sectional,PCR,RT-PCR,single,RdRp,RdRp,pooled swabs/samples,swab,Kenya,NA,26,NA,NA,NA,NA,NA,2007,NA,2010,NA,1,1,1,1,No
surveillance of bat coronaviruses in kenya identifies relatives of human coronaviruses nl63 and 229e and their recombination history,Tao et al.,J Virol,2017,1,1,1,Miniopteridae,Miniopterus,Miniopterus minor,1,alphacoronavirus,NA,NA,pooled,cross-sectional,PCR,RT-PCR,single,RdRp,RdRp,pooled swabs/samples,swab,Kenya,NA,44,NA,NA,NA,NA,NA,2007,NA,2010,NA,1,1,1,1,No
surveillance of bat coronaviruses in kenya identifies relatives of human coronaviruses nl63 and 229e and their recombination history,Tao et al.,J Virol,2017,53,0,0,Miniopteridae,Miniopterus,Miniopterus natalensis,1,genus not specified,NA,NA,pooled,cross-sectional,PCR,RT-PCR,single,RdRp,RdRp,pooled swabs/samples,swab,Kenya,NA,1,NA,NA,NA,NA,NA,2007,NA,2010,NA,1,1,1,1,No
surveillance of bat coronaviruses in kenya identifies relatives of human coronaviruses nl63 and 229e and their recombination history,Tao et al.,J Virol,2017,1,0,0,Miniopteridae,Miniopterus,NA,NA,genus not specified,NA,NA,pooled,cross-sectional,PCR,RT-PCR,single,RdRp,RdRp,pooled swabs/samples,swab,Kenya,NA,10,NA,NA,NA,NA,NA,2007,NA,2010,NA,1,1,1,1,No
surveillance of bat coronaviruses in kenya identifies relatives of human coronaviruses nl63 and 229e and their recombination history,Tao et al.,J Virol,2017,1,0,0,Miniopteridae,Miniopterus,NA,NA,genus not specified,NA,NA,pooled,cross-sectional,PCR,RT-PCR,single,RdRp,RdRp,pooled swabs/samples,swab,Kenya,NA,13,NA,NA,NA,NA,NA,2007,NA,2010,NA,1,1,1,1,No
surveillance of bat coronaviruses in kenya identifies relatives of human coronaviruses nl63 and 229e and their recombination history,Tao et al.,J Virol,2017,156,5,0.032051,Miniopteridae,Miniopterus,NA,NA,alphacoronavirus,NA,NA,pooled,cross-sectional,PCR,RT-PCR,single,RdRp,RdRp,pooled swabs/samples,swab,Kenya,NA,20,NA,NA,NA,NA,NA,2007,NA,2010,NA,1,1,1,1,No
surveillance of bat coronaviruses in kenya identifies relatives of human coronaviruses nl63 and 229e and their recombination history,Tao et al.,J Virol,2017,135,13,0.096296,Miniopteridae,Miniopterus,NA,NA,alphacoronavirus,NA,NA,pooled,cross-sectional,PCR,RT-PCR,single,RdRp,RdRp,pooled swabs/samples,swab,Kenya,NA,25,NA,NA,NA,NA,NA,2007,NA,2010,NA,1,1,1,1,No
surveillance of bat coronaviruses in kenya identifies relatives of human coronaviruses nl63 and 229e and their recombination history,Tao et al.,J Virol,2017,7,0,0,Miniopteridae,Miniopterus,NA,NA,genus not specified,NA,NA,pooled,cross-sectional,PCR,RT-PCR,single,RdRp,RdRp,pooled swabs/samples,swab,Kenya,NA,26,NA,NA,NA,NA,NA,2007,NA,2010,NA,1,1,1,1,No
surveillance of bat coronaviruses in kenya identifies relatives of human coronaviruses nl63 and 229e and their recombination history,Tao et al.,J Virol,2017,16,0,0,Vespertilionidae,Neoromicia,Neoromicia tenuipinnis,1,genus not specified,NA,NA,pooled,cross-sectional,PCR,RT-PCR,single,RdRp,RdRp,pooled swabs/samples,swab,Kenya,NA,27,NA,NA,NA,NA,NA,2007,NA,2010,NA,1,1,1,1,No
surveillance of bat coronaviruses in kenya identifies relatives of human coronaviruses nl63 and 229e and their recombination history,Tao et al.,J Virol,2017,10,0,0,Vespertilionidae,Neoromicia,Neoromicia tenuipinnis,1,genus not specified,NA,NA,pooled,cross-sectional,PCR,RT-PCR,single,RdRp,RdRp,pooled swabs/samples,swab,Kenya,NA,37,NA,NA,NA,NA,NA,2007,NA,2010,NA,1,1,1,1,No
surveillance of bat coronaviruses in kenya identifies relatives of human coronaviruses nl63 and 229e and their recombination history,Tao et al.,J Virol,2017,7,0,0,Vespertilionidae,Neoromicia,Neoromicia tenuipinnis,1,genus not specified,NA,NA,pooled,cross-sectional,PCR,RT-PCR,single,RdRp,RdRp,pooled swabs/samples,swab,Kenya,NA,38,NA,NA,NA,NA,NA,2007,NA,2010,NA,1,1,1,1,No
surveillance of bat coronaviruses in kenya identifies relatives of human coronaviruses nl63 and 229e and their recombination history,Tao et al.,J Virol,2017,3,0,0,Vespertilionidae,Neoromicia,NA,NA,genus not specified,NA,NA,pooled,cross-sectional,PCR,RT-PCR,single,RdRp,RdRp,pooled swabs/samples,swab,Kenya,NA,22,NA,NA,NA,NA,NA,2007,NA,2010,NA,1,1,1,1,No
surveillance of bat coronaviruses in kenya identifies relatives of human coronaviruses nl63 and 229e and their recombination history,Tao et al.,J Virol,2017,11,0,0,Vespertilionidae,Neoromicia,NA,NA,genus not specified,NA,NA,pooled,cross-sectional,PCR,RT-PCR,single,RdRp,RdRp,pooled swabs/samples,swab,Kenya,NA,23,NA,NA,NA,NA,NA,2007,NA,2010,NA,1,1,1,1,No
surveillance of bat coronaviruses in kenya identifies relatives of human coronaviruses nl63 and 229e and their recombination history,Tao et al.,J Virol,2017,20,0,0,Vespertilionidae,Neoromicia,NA,NA,genus not specified,NA,NA,pooled,cross-sectional,PCR,RT-PCR,single,RdRp,RdRp,pooled swabs/samples,swab,Kenya,NA,27,NA,NA,NA,NA,NA,2007,NA,2010,NA,1,1,1,1,No
surveillance of bat coronaviruses in kenya identifies relatives of human coronaviruses nl63 and 229e and their recombination history,Tao et al.,J Virol,2017,35,10,0.285714,Molossidae,Otomops,Otomops martiensseni,1,alphacoronavirus,NA,NA,pooled,cross-sectional,PCR,RT-PCR,single,RdRp,RdRp,pooled swabs/samples,swab,Kenya,NA,23,NA,NA,NA,NA,NA,2007,NA,2010,NA,1,1,1,1,No
surveillance of bat coronaviruses in kenya identifies relatives of human coronaviruses nl63 and 229e and their recombination history,Tao et al.,J Virol,2017,2,0,0,Vespertilionidae,Pipistrellus,NA,NA,genus not specified,NA,NA,pooled,cross-sectional,PCR,RT-PCR,single,RdRp,RdRp,pooled swabs/samples,swab,Kenya,NA,38,NA,NA,NA,NA,NA,2007,NA,2010,NA,1,1,1,1,No
surveillance of bat coronaviruses in kenya identifies relatives of human coronaviruses nl63 and 229e and their recombination history,Tao et al.,J Virol,2017,1,0,0,Vespertilionidae,Pipistrellus,NA,NA,genus not specified,NA,NA,pooled,cross-sectional,PCR,RT-PCR,single,RdRp,RdRp,pooled swabs/samples,swab,Kenya,NA,42,NA,NA,NA,NA,NA,2007,NA,2010,NA,1,1,1,1,No
surveillance of bat coronaviruses in kenya identifies relatives of human coronaviruses nl63 and 229e and their recombination history,Tao et al.,J Virol,2017,1,0,0,Vespertilionidae,Pipistrellus,NA,NA,genus not specified,NA,NA,pooled,cross-sectional,PCR,RT-PCR,single,RdRp,RdRp,pooled swabs/samples,swab,Kenya,NA,7,NA,NA,NA,NA,NA,2007,NA,2010,NA,1,1,1,1,No
surveillance of bat coronaviruses in kenya identifies relatives of human coronaviruses nl63 and 229e and their recombination history,Tao et al.,J Virol,2017,1,0,0,Vespertilionidae,Pipistrellus,NA,NA,genus not specified,NA,NA,pooled,cross-sectional,PCR,RT-PCR,single,RdRp,RdRp,pooled swabs/samples,swab,Kenya,NA,23,NA,NA,NA,NA,NA,2007,NA,2010,NA,1,1,1,1,No
surveillance of bat coronaviruses in kenya identifies relatives of human coronaviruses nl63 and 229e and their recombination history,Tao et al.,J Virol,2017,7,2,0.285714,Rhinolophidae,Rhinolophus,Rhinolophus hildebrandtii,1,genus not specified,NA,NA,pooled,cross-sectional,PCR,RT-PCR,single,RdRp,RdRp,pooled swabs/samples,swab,Kenya,NA,36,NA,NA,NA,NA,NA,2007,NA,2010,NA,1,1,1,1,No
surveillance of bat coronaviruses in kenya identifies relatives of human coronaviruses nl63 and 229e and their recombination history,Tao et al.,J Virol,2017,7,3,0.428571,Rhinolophidae,Rhinolophus,Rhinolophus hildebrandtii,1,genus not specified,NA,NA,pooled,cross-sectional,PCR,RT-PCR,single,RdRp,RdRp,pooled swabs/samples,swab,Kenya,NA,41,NA,NA,NA,NA,NA,2007,NA,2010,NA,1,1,1,1,No
surveillance of bat coronaviruses in kenya identifies relatives of human coronaviruses nl63 and 229e and their recombination history,Tao et al.,J Virol,2017,1,0,0,Rhinolophidae,Rhinolophus,Rhinolophus hildebrandtii,1,genus not specified,NA,NA,pooled,cross-sectional,PCR,RT-PCR,single,RdRp,RdRp,pooled swabs/samples,swab,Kenya,NA,42,NA,NA,NA,NA,NA,2007,NA,2010,NA,1,1,1,1,No
surveillance of bat coronaviruses in kenya identifies relatives of human coronaviruses nl63 and 229e and their recombination history,Tao et al.,J Virol,2017,1,0,0,Rhinolophidae,Rhinolophus,Rhinolophus hildebrandtii,1,genus not specified,NA,NA,pooled,cross-sectional,PCR,RT-PCR,single,RdRp,RdRp,pooled swabs/samples,swab,Kenya,NA,10,NA,NA,NA,NA,NA,2007,NA,2010,NA,1,1,1,1,No
surveillance of bat coronaviruses in kenya identifies relatives of human coronaviruses nl63 and 229e and their recombination history,Tao et al.,J Virol,2017,16,3,0.1875,Rhinolophidae,Rhinolophus,Rhinolophus landeri,1,genus not specified,NA,NA,pooled,cross-sectional,PCR,RT-PCR,single,RdRp,RdRp,pooled swabs/samples,swab,Kenya,NA,20,NA,NA,NA,NA,NA,2007,NA,2010,NA,1,1,1,1,No
surveillance of bat coronaviruses in kenya identifies relatives of human coronaviruses nl63 and 229e and their recombination history,Tao et al.,J Virol,2017,23,4,0.173913,Rhinolophidae,Rhinolophus,Rhinolophus landeri,1,genus not specified,NA,NA,pooled,cross-sectional,PCR,RT-PCR,single,RdRp,RdRp,pooled swabs/samples,swab,Kenya,NA,25,NA,NA,NA,NA,NA,2007,NA,2010,NA,1,1,1,1,No
surveillance of bat coronaviruses in kenya identifies relatives of human coronaviruses nl63 and 229e and their recombination history,Tao et al.,J Virol,2017,19,0,0,Rhinolophidae,Rhinolophus,Rhinolophus landeri,1,genus not specified,NA,NA,pooled,cross-sectional,PCR,RT-PCR,single,RdRp,RdRp,pooled swabs/samples,swab,Kenya,NA,45,NA,NA,NA,NA,NA,2007,NA,2010,NA,1,1,1,1,No
surveillance of bat coronaviruses in kenya identifies relatives of human coronaviruses nl63 and 229e and their recombination history,Tao et al.,J Virol,2017,16,10,0.625,Rhinolophidae,Rhinolophus,NA,NA,genus not specified,NA,NA,pooled,cross-sectional,PCR,RT-PCR,single,RdRp,RdRp,pooled swabs/samples,swab,Kenya,NA,19,NA,NA,NA,NA,NA,2007,NA,2010,NA,1,1,1,1,No
surveillance of bat coronaviruses in kenya identifies relatives of human coronaviruses nl63 and 229e and their recombination history,Tao et al.,J Virol,2017,7,1,0.142857,Rhinolophidae,Rhinolophus,NA,NA,genus not specified,NA,NA,pooled,cross-sectional,PCR,RT-PCR,single,RdRp,RdRp,pooled swabs/samples,swab,Kenya,NA,20,NA,NA,NA,NA,NA,2007,NA,2010,NA,1,1,1,1,No
surveillance of bat coronaviruses in kenya identifies relatives of human coronaviruses nl63 and 229e and their recombination history,Tao et al.,J Virol,2017,2,1,0.5,Rhinolophidae,Rhinolophus,NA,NA,genus not specified,NA,NA,pooled,cross-sectional,PCR,RT-PCR,single,RdRp,RdRp,pooled swabs/samples,swab,Kenya,NA,24,NA,NA,NA,NA,NA,2007,NA,2010,NA,1,1,1,1,No
surveillance of bat coronaviruses in kenya identifies relatives of human coronaviruses nl63 and 229e and their recombination history,Tao et al.,J Virol,2017,1,0,0,Rhinolophidae,Rhinolophus,NA,NA,genus not specified,NA,NA,pooled,cross-sectional,PCR,RT-PCR,single,RdRp,RdRp,pooled swabs/samples,swab,Kenya,NA,10,NA,NA,NA,NA,NA,2007,NA,2010,NA,1,1,1,1,No
surveillance of bat coronaviruses in kenya identifies relatives of human coronaviruses nl63 and 229e and their recombination history,Tao et al.,J Virol,2017,18,0,0,Rhinolophidae,Rhinolophus,NA,NA,genus not specified,NA,NA,pooled,cross-sectional,PCR,RT-PCR,single,RdRp,RdRp,pooled swabs/samples,swab,Kenya,NA,13,NA,NA,NA,NA,NA,2007,NA,2010,NA,1,1,1,1,No
surveillance of bat coronaviruses in kenya identifies relatives of human coronaviruses nl63 and 229e and their recombination history,Tao et al.,J Virol,2017,1,1,1,Rhinolophidae,Rhinolophus,NA,NA,alphacoronavirus,NA,NA,pooled,cross-sectional,PCR,RT-PCR,single,RdRp,RdRp,pooled swabs/samples,swab,Kenya,NA,20,NA,NA,NA,NA,NA,2007,NA,2010,NA,1,1,1,1,No
